Id;Fecha;Tmax;HTmax;Tmin;HTmin;Tmed;Racha;HRacha;Vmax;HVmax;TPrec;Prec1;Prec2;Prec3;Prec4
2611D;2013-05-07;19.7;15:40;11.5;04:20;15.6;41;15:50;26;14:50;0;0;0;0;0
2611D;2013-05-08;18.2;18:00;11.5;07:20;14.9;32;12:10;23;12:10;0.2;0;0.2;0;0
2611D;2013-05-09;15.8;15:30;9.5;01:40;12.7;28;11:50;21;12:00;7.4;0;6.4;0.8;0.2
2611D;2013-05-10;19.3;18:50;8.7;06:10;14;34;23:00;24;23:00;0;0;0;0;0
2611D;2013-05-11;19.8;18:30;3.0;07:00;11.4;33;23:59;24;23:59;0;0;0;0;0
2611D;2013-05-12;20.5;19:00;3.6;07:10;12;34;01:10;24;01:10;0;0;0;0;0
2611D;2013-05-13;23.9;19:00;4.0;07:10;13.9;23;01:20;18;03:20;0;0;0;0;0
2611D;2013-05-14;23.5;16:50;5.4;07:10;14.5;51;17:00;35;18:20;0;0;0;0;0
2611D;2013-05-15;16.2;17:10;5.7;23:59;11;49;19:50;33;19:50;4.8;3.8;0.8;0.2;0
2611D;2013-05-16;13.4;15:40;1.2;06:10;7.3;48;20:10;32;20:00;0;0;0;0;0
2611D;2013-05-17;12.1;15:50;3.5;05:40;7.8;41;17:20;31;16:50;5.2;1.6;0;0;3.6
2611D;2013-05-18;12.6;13:50;2.2;06:40;7.4;51;15:30;34;15:20;0.6;0.6;0;0;0
2611D;2013-05-19;13.7;17:50;4.2;07:40;;36;19:30;18;20:50;;0;0;;
2611D;2013-05-20;17.0;17:10;3.1;07:20;10;29;00:20;20;09:30;0;0;0;0;0
2611D;2013-05-21;17.5;17:40;2.5;07:10;10;29;00:40;19;00:40;0;0;0;0;0
2611D;2013-05-22;22.8;18:30;2.5;07:20;12.6;43;22:30;29;22:30;0;0;0;0;0
2611D;2013-05-23;21.7;19:20;1.8;06:50;11.8;38;22:50;27;22:50;0;0;0;0;0
2611D;2013-05-24;21.6;18:40;1.7;07:00;11.7;29;00:10;21;00:10;0;0;0;0;0
2611D;2013-05-25;21.8;19:00;1.8;07:10;11.8;32;23:30;23;23:30;0;0;0;0;0
2611D;2013-05-26;21.2;18:30;3.1;07:00;12.2;36;18:10;23;17:10;0;0;0;0;0
2611D;2013-05-27;19.4;18:10;5.5;03:50;12.4;48;23:59;34;23:59;0;0;0;0;0
2611D;2013-05-28;17.5;16:50;5.9;23:59;11.7;54;15:00;33;08:30;0;0;0;0;0
2611D;2013-05-29;17.0;15:10;2.2;05:00;9.6;58;12:40;29;14:50;12.6;0;0;3;9.6
2611D;2013-05-30;20.2;18:00;1.4;07:10;10.8;44;17:50;23;20:00;0;0;0;0;0
2611D;2013-05-31;20.5;16:30;3.7;07:00;12.1;47;17:20;31;16:50;0;0;0;0;0
2611D;2013-06-01;23.1;18:40;1.9;07:00;12.5;43;21:10;32;21:10;0;0;0;0;0
2611D;2013-06-02;20.7;17:20;4.1;07:10;12.4;45;17:50;29;15:00;0;0;0;0;0
2611D;2013-06-03;23.1;17:50;2.9;06:40;13;44;10:10;30;10:10;0;0;0;0;0
2611D;2013-06-04;26.1;18:50;4.1;06:40;15.1;26;00:10;18;00:10;0;0;0;0;0
2611D;2013-06-05;28.4;18:00;7.7;06:20;18;50;21:20;32;21:20;0;0;0;0;0
2611D;2013-06-06;23.0;14:30;10.4;04:20;16.7;45;19:00;30;19:10;0.8;0;0.2;0.6;0
2611D;2013-06-07;19.7;18:10;10.4;07:10;15.1;42;21:30;26;19:50;0.2;0;0;0.2;0
2611D;2013-06-08;19.4;17:20;8.3;06:50;13.8;33;13:50;25;20:40;0;0;0;0;0
2611D;2013-06-09;23.0;14:50;9.5;07:20;16.3;31;12:50;21;12:50;5.6;0;0;0;5.6
2611D;2013-06-10;21.8;17:50;9.4;07:20;15.6;40;17:50;26;20:20;0;0;0;0;0
2611D;2013-06-11;24.3;18:20;12.5;06:10;18.4;40;15:00;26;14:10;0;0;0;0;0
2611D;2013-06-12;30.1;18:10;9.8;07:00;20;35;17:30;24;18:00;0;0;0;0;0
2611D;2013-06-13;28.7;17:20;12.9;06:50;;38;16:30;19;18:10;;;;;
2611D;2013-06-14;28.8;17:30;10.4;06:50;;34;14:50;22;18:30;;;;;
2611D;2013-06-15;30.0;18:10;10.5;07:00;;33;17:20;21;17:20;;;;;
2611D;2013-06-16;31.3;17:10;12.4;06:50;;45;18:00;29;18:00;;;;;
2611D;2013-06-17;19.0;00:00;11.1;23:59;;46;15:40;28;11:50;;;;;
2611D;2013-06-18;17.2;16:50;9.0;07:30;;41;17:10;23;17:20;;;;0.4;1.4
2611D;2013-06-19;19.8;19:00;9.4;06:30;14.6;32;16:40;22;19:40;0.4;0.4;0;0;0
2611D;2013-06-20;24.8;17:30;5.5;06:30;15.1;39;16:40;28;19:50;0;0;0;0;0
2611D;2013-06-21;26.1;18:00;10.4;05:40;18.3;33;23:20;23;23:20;0;0;0;0;0
2611D;2013-06-22;30.4;17:50;8.3;06:40;19.3;32;21:30;23;21:30;0;0;0;0;0
2611D;2013-06-23;27.6;17:40;11.1;06:50;19.4;45;14:20;30;23:50;0;0;0;0;0
2611D;2013-06-24;27.8;18:00;6.2;06:50;17;42;01:50;28;01:10;0;0;0;0;0
2611D;2013-06-25;29.1;16:50;6.9;07:00;18;48;13:50;28;13:50;0;0;0;0;0
2611D;2013-06-26;27.5;17:40;8.1;07:00;17.8;43;00:20;28;00:30;0;0;0;0;0
2611D;2013-06-27;28.0;17:40;10.7;03:50;19.3;44;18:30;30;10:00;0;0;0;0;0
2611D;2013-06-28;29.1;16:50;4.6;06:30;16.9;43;18:20;28;12:50;0;0;0;0;0
2611D;2013-06-29;31.6;17:50;8.2;07:10;19.9;46;16:30;28;20:20;0;0;0;0;0
2611D;2013-06-30;33.2;18:00;9.7;07:10;21.5;34;01:20;23;09:50;0;0;0;0;0
2611D;2013-07-01;33.3;17:20;13.1;06:50;23.2;40;21:10;29;21:20;0;0;0;0;0
2611D;2013-07-02;31.7;17:50;12.2;07:00;22;36;21:50;25;21:10;0;0;0;0;0
2611D;2013-07-03;33.1;17:20;14.7;07:10;23.9;28;17:10;17;00:30;0;0;0;0;0
2611D;2013-07-04;34.5;17:30;15.5;07:10;25;42;18:10;28;20:50;0;0;0;0;0
2611D;2013-07-05;36.4;17:40;12.5;07:10;24.5;36;14:00;23;19:40;0;0;0;0;0
2611D;2013-07-06;37.7;17:20;13.8;07:10;25.8;34;23:50;24;23:59;0;0;0;0;0
2611D;2013-07-07;37.4;17:40;13.0;07:00;25.2;44;01:10;28;00:10;0;0;0;0;0
2611D;2013-07-08;37.0;18:50;12.3;06:00;24.7;30;00:30;21;00:30;0;0;0;0;0
2611D;2013-07-09;37.1;17:10;16.3;07:00;26.7;30;18:50;22;18:50;0;0;0;0;0
2611D;2013-07-10;34.7;15:40;16.5;07:00;25.6;43;22:50;29;23:59;0;0;0;0;0
2611D;2013-07-11;35.9;17:10;16.6;07:30;26.3;48;23:30;34;23:10;0;0;0;0;0
2611D;2013-07-12;34.9;17:30;17.7;07:40;26.3;57;03:50;40;04:00;3.2;3;0;0;0.2
2611D;2013-07-13;33.5;16:40;16.6;07:20;25.1;71;19:50;46;18:10;0;0;0;0;0
2611D;2013-07-14;32.6;17:00;13.4;06:30;23;57;21:50;39;19:40;6.6;0;0;0;6.6
2611D;2013-07-15;32.3;17:50;15.4;07:10;23.8;46;23:10;34;00:30;1.8;1.6;0;0;0.2
2611D;2013-07-16;30.5;17:20;15.8;07:00;;48;19:00;29;19:00;;0;0;;
2611D;2013-07-17;30.6;18:00;15.0;05:00;;35;23:20;26;22:50;;;;;
2611D;2013-07-18;32.5;18:30;14.1;07:10;;40;00:20;26;02:10;;;;;0
2611D;2013-07-19;31.6;14:40;14.4;07:00;23;24;01:00;18;01:10;0;0;0;0;0
2611D;2013-07-20;33.5;17:20;14.4;07:00;23.9;41;18:50;25;18:50;0;0;0;0;0
2611D;2013-07-21;33.4;18:00;13.9;06:50;23.7;42;16:50;27;21:50;0;0;0;0;0
2611D;2013-07-22;33.3;17:10;13.7;07:30;23.5;44;16:50;26;18:30;0;0;0;0;0
2611D;2013-07-23;30.4;16:50;15.1;05:10;22.8;44;18:50;25;17:50;0;0;0;0;0
2611D;2013-07-24;32.7;17:30;12.5;07:20;22.6;56;15:50;23;19:20;0;0;0;0;0
2611D;2013-07-25;30.3;17:10;16.5;07:00;23.4;43;17:00;26;17:00;0;0;0;0;0
2611D;2013-07-26;29.8;17:10;13.4;07:30;21.6;41;15:10;25;15:30;0;0;0;0;0
2611D;2013-07-27;24.2;17:50;14.9;08:20;19.6;44;17:10;30;17:30;0.4;0;0.4;0;0
2611D;2013-07-28;23.0;16:00;10.3;07:40;16.7;69;17:20;49;17:30;2.4;0;0;2;0.4
2611D;2013-07-29;26.4;17:50;10.2;06:40;18.3;34;16:20;19;18:30;0;0;0;0;0
2611D;2013-07-30;33.5;18:20;10.0;07:00;21.8;19;14:00;10;18:10;0;0;0;0;0
2611D;2013-07-31;36.8;17:40;12.5;07:30;24.6;39;19:10;20;19:00;0;0;0;0;0
2611D;2013-08-01;34.5;17:00;14.4;07:20;24.4;50;16:50;30;17:40;0;0;0;0;0
2611D;2013-08-02;27.5;17:00;13.8;05:50;20.7;52;16:30;29;15:30;0;0;0;0;0
2611D;2013-08-03;28.4;18:40;7.6;07:40;18;38;15:10;15;21:20;0;0;0;0;0
2611D;2013-08-04;31.6;17:30;11.4;06:00;21.5;31;01:00;21;01:00;0;0;0;0;0
2611D;2013-08-05;30.4;17:00;10.7;07:20;20.5;31;19:00;19;19:20;0;0;0;0;0
2611D;2013-08-06;26.8;18:10;13.0;06:30;19.9;36;17:30;22;19:50;0;0;0;0;0
2611D;2013-08-07;25.2;14:50;10.5;07:50;17.9;73;17:00;32;17:20;6.8;0;0;6.2;0.6
2611D;2013-08-08;28.0;19:10;9.7;07:40;18.8;38;23:00;23;23:10;0;0;0;0;0
2611D;2013-08-09;32.0;19:20;10.0;07:40;21;27;23:59;19;00:10;0;0;0;0;0
2611D;2013-08-10;34.0;18:20;12.4;07:10;23.2;31;00:50;24;00:50;0;0;0;0;0
2611D;2013-08-11;36.9;17:10;13.0;07:10;25;29;02:20;21;02:20;0;0;0;0;0
2611D;2013-08-12;36.1;16:50;15.5;07:20;25.8;51;20:50;34;19:40;0.6;0;0;0;0.6
2611D;2013-08-13;32.0;17:00;16.8;07:20;24.4;45;03:40;31;01:20;0;0;0;0;0
2611D;2013-08-14;34.1;18:00;12.7;07:30;;31;01:00;22;23:59;;0;0;0;
2611D;2013-08-15;34.3;17:20;15.3;07:50;;37;17:50;21;17:30;;;;;
2611D;2013-08-16;32.7;17:10;17.3;08:10;;39;13:40;22;18:10;;;;;0
2611D;2013-08-17;31.5;18:00;11.6;08:00;21.6;33;14:20;19;00:40;0;0;0;0;0
2611D;2013-08-18;34.5;18:20;13.4;07:40;23.9;29;19:50;16;22:10;0;0;0;0;0
2611D;2013-08-19;33.1;18:40;14.9;07:30;24;50;22:40;37;22:10;0;0;0;0;0
2611D;2013-08-20;35.1;18:20;12.1;07:40;23.6;43;00:20;28;00:20;0;0;0;0;0
2611D;2013-08-21;36.9;18:00;13.2;07:50;25.1;35;18:50;20;19:10;0;0;0;0;0
2611D;2013-08-22;34.6;17:10;12.2;07:40;23.4;38;17:30;21;19:10;0;0;0;0;0
2611D;2013-08-23;33.4;18:40;12.5;07:50;23;27;23:20;19;23:20;0;0;0;0;0
2611D;2013-08-24;29.5;17:30;13.3;07:20;21.4;45;20:00;32;20:00;0;0;0;0;0
2611D;2013-08-25;28.6;18:10;9.5;07:30;19.1;47;22:40;31;22:40;0;0;0;0;0
2611D;2013-08-26;27.5;17:00;12.3;07:50;19.9;47;22:30;33;22:30;0;0;0;0;0
